Ascii Data Listing

Data listed on 10/24/23 17:30:26
file F:/PolyU/STM/SnTe/19 Oct 2023/Sb_SnTe_HOPG_PtIr_LT_2023_10_24_11_22_10_281.sm4, 10/24/23 11:13:31

Data Listing of Primary axis

 Plot Number: 1

	LIA Current, Bias 0.500 V, Setpoint 100.000 pA
	; ; 

8 lines of 1001 points, x units V y units A
LIA Current
Raw Data

DATA TABLE 3
	                	Amplitude       	Amplitude       	Amplitude       	Amplitude       	Amplitude       	Amplitude       	Amplitude       	Amplitude       
	1x V            	1y3 A           	1y4 A           	1y5 A           	1y6 A           	1y7 A           	1y8 A           
	X_pixel         	3.0679689e-07   	3.0679689e-07   	3.0679689e-07   	3.0679689e-07   	3.0679689e-07   	3.0679689e-07   
	Y_pixel         	4.9123798e-07   	4.9123798e-07   	4.9123798e-07   	4.9123798e-07   	4.9123798e-07   	4.9123798e-07   
	-3.2500005e-01  	+1.5251338e-13  	+1.0377727e-13  	+1.2833439e-12  	+1.1971686e-13  	+1.4378549e-12  	+6.4314903e-12  
	-3.2600003e-01  	+4.1577500e-13  	-5.3504484e-15  	-3.5302712e-13  	-2.2541731e-13  	+4.9748459e-13  	+5.5703333e-12  
	-3.2700002e-01  	+1.0870397e-13  	+2.7371570e-14  	+4.8121435e-13  	-9.6787697e-14  	+1.3394141e-12  	+5.3003335e-12  
	-3.2800007e-01  	+2.6615336e-13  	+2.3595522e-13  	+4.7932377e-13  	-2.2951048e-13  	+7.4492767e-13  	-4.0702055e-13  
	-3.2900006e-01  	+1.7243904e-13  	-1.0496471e-13  	-1.1452474e-13  	-1.4296547e-12  	+1.3762620e-13  	-7.2252005e-14  
	-3.3000004e-01  	+3.0848663e-13  	+1.6627368e-13  	+5.1087698e-14  	+3.1323639e-13  	+5.2021348e-13  	-2.6594382e-13  
	-3.3100003e-01  	+3.5710166e-13  	-2.9901507e-13  	-7.5444111e-13  	-2.8986484e-13  	-6.2443784e-13  	+6.1644239e-14  
	-3.3200002e-01  	+6.0236549e-13  	-1.0239891e-14  	-2.0600855e-13  	+1.4336315e-13  	+2.8176699e-13  	-5.1821118e-13  
	-3.3300006e-01  	-2.9155054e-14  	-2.8164591e-13  	-2.9218384e-13  	-6.1321071e-13  	-1.5735859e-12  	-3.2731332e-14  
	-3.3400005e-01  	-6.1355529e-14  	-3.0134803e-13  	-1.1301739e-12  	-7.0755836e-13  	+4.0664336e-13  	-2.3664442e-13  
	-3.3500004e-01  	+2.0938926e-13  	-2.4903566e-13  	-5.4742208e-13  	-6.1375091e-13  	-6.7679678e-13  	-1.6995705e-13  
	-3.3600003e-01  	+3.3963937e-13  	-1.9380823e-13  	-1.2082513e-13  	-3.1838659e-13  	-1.5994999e-13  	-2.1683051e-13  
	-3.3700001e-01  	-4.1935593e-13  	-1.5947503e-13  	-1.2282608e-12  	-1.2871530e-12  	-4.0606131e-13  	-7.9460439e-14  
	-3.3800006e-01  	-1.2614764e-13  	+1.9823202e-13  	+1.2565869e-13  	-5.5915212e-13  	-3.8581901e-13  	-6.2857754e-13  
	-3.3900005e-01  	-1.6218983e-13  	-1.3598241e-13  	-6.2805132e-13  	-1.9567414e-12  	-4.6146566e-13  	-7.6865776e-13  
	-3.4000003e-01  	+4.3167732e-13  	-5.4536388e-13  	-7.4422451e-13  	-1.1824490e-12  	-8.2017856e-13  	-2.6386697e-13  
	-3.4100002e-01  	+2.8014183e-14  	-7.5786838e-13  	-2.5820454e-13  	-1.0838686e-12  	-3.7372579e-13  	-9.0669372e-13  
	-3.4200007e-01  	-1.7371960e-13  	-5.9380663e-13  	+5.7604632e-13  	-7.0273876e-13  	-7.0907641e-13  	-4.9216675e-13  
	-3.4300005e-01  	-3.4055671e-13  	-7.3746310e-13  	-1.7861696e-12  	+3.7238933e-14  	-3.9985403e-13  	-3.5977921e-13  
	-3.4400004e-01  	-7.1269461e-14  	-7.8537036e-13  	-1.5332456e-12  	-1.1362089e-12  	-9.3670091e-13  	-5.0933568e-13  
	-3.4500003e-01  	-3.6376528e-13  	-9.5140649e-13  	-1.4859252e-12  	-1.0585366e-12  	-9.2748552e-13  	-6.2842385e-13  
	-3.4600002e-01  	-2.4235808e-13  	-5.5824871e-13  	-8.4013677e-13  	-7.9892110e-13  	-1.0861038e-12  	-9.2543659e-13  
	-3.4700006e-01  	-1.6847626e-14  	-4.5258551e-13  	-8.6623710e-13  	-3.4254508e-13  	-7.6713039e-13  	-7.7583361e-13  
	-3.4800005e-01  	-3.4702943e-13  	-8.4561763e-13  	-1.6343268e-12  	-1.0497030e-12  	-2.6082619e-13  	-4.7987325e-13  
	-3.4900004e-01  	+5.1973389e-13  	-7.2611963e-13  	-1.9318796e-12  	-9.0606510e-13  	-6.2492676e-13  	-5.7377855e-13  
	-3.5000002e-01  	+7.1600543e-13  	-1.2391154e-12  	-1.4098780e-12  	-1.4448864e-12  	-7.7883712e-13  	-4.7414563e-13  
	-3.5100001e-01  	+4.2241533e-13  	-9.9454537e-13  	-1.0520033e-12  	-1.3715773e-12  	-6.9567469e-13  	-7.8541226e-13  
	-3.5200006e-01  	+5.3994824e-13  	-8.6372250e-13  	-1.7233845e-12  	-2.3934524e-12  	-7.2885768e-13  	-1.0337727e-12  
	-3.5300004e-01  	+5.4557807e-13  	-1.0836730e-12  	-1.2558792e-12  	-2.0964070e-12  	-6.1786269e-13  	-6.0775316e-13  
	-3.5400003e-01  	-6.4559279e-14  	-1.3936451e-12  	-1.4566257e-12  	-2.7831643e-13  	-1.0347646e-12  	-6.6853126e-13  
	-3.5500002e-01  	+2.1013431e-13  	-7.2224995e-13  	-7.3404515e-13  	-1.3390136e-12  	-1.2196926e-12  	-7.8861603e-13  
	-3.5600007e-01  	+8.6372717e-13  	-4.2315107e-13  	-1.7747096e-12  	-1.8221698e-12  	-7.4906276e-13  	-6.7322049e-13  
	-3.5700005e-01  	-7.0305544e-14  	-2.0501669e-13  	-1.7910497e-12  	-1.6705412e-12  	-1.7583463e-12  	-6.8766065e-13  
	-3.5800004e-01  	+3.5010745e-13  	-9.5454048e-13  	-8.6737328e-13  	-1.7954316e-12  	-1.7268304e-12  	-8.6646060e-13  
	-3.5900003e-01  	+2.3287722e-13  	-6.0682649e-13  	-1.7922511e-12  	-2.0152192e-12  	-5.4042323e-13  	-6.3713173e-13  
	-3.6000001e-01  	+1.5188008e-13  	-1.9681640e-13  	-1.2553762e-12  	-1.5355553e-12  	-1.2616720e-12  	-7.2315336e-13  
	-3.6100006e-01  	-2.0898878e-13  	-6.1930620e-13  	-1.4858926e-12  	-1.1158176e-12  	-1.0037376e-12  	-1.1502440e-12  
	-3.6200005e-01  	-2.3005531e-13  	-1.0346528e-12  	-1.5927665e-12  	-1.6948906e-12  	-4.2160508e-13  	-9.2360657e-13  
	-3.6300004e-01  	+6.5821223e-14  	-7.6921190e-13  	-1.0519940e-12  	-1.0980665e-12  	-3.4661499e-13  	-8.3762218e-13  
	-3.6400002e-01  	+5.9289390e-13  	-7.3886009e-13  	-1.1741416e-12  	-1.1070818e-12  	-4.9578955e-13  	-1.1476688e-12  
	-3.6500007e-01  	+4.5006164e-14  	-1.0897358e-12  	-1.6439845e-12  	-1.2317905e-12  	-8.3104243e-13  	-6.5966509e-13  
	-3.6600006e-01  	-6.3660557e-14  	-8.6504501e-13  	-1.9683131e-12  	-1.4738692e-12  	-2.2944995e-13  	-7.8470444e-13  
	-3.6700004e-01  	+2.3875384e-13  	-7.3940956e-13  	-5.3210648e-13  	-1.3488718e-12  	-2.5072135e-13  	-3.3646355e-13  
	-3.6800003e-01  	-1.5607104e-13  	-4.8131215e-13  	-5.7662839e-14  	-1.2977514e-13  	-1.2121163e-12  	+5.5972486e-14  
	-3.6900002e-01  	-4.2045954e-13  	-5.6469347e-13  	-1.2955162e-12  	+2.7849340e-13  	-7.9477673e-13  	+9.1328290e-13  
	-3.7000006e-01  	-4.6833886e-13  	-9.6810515e-13  	-1.6290042e-12  	-5.7492406e-13  	-5.7913830e-13  	+1.1376059e-12  
	-3.7100005e-01  	-3.6320182e-13  	-5.0994566e-13  	-9.2289880e-13  	-2.5260263e-13  	-1.0192580e-12  	+2.2708905e-13  
	-3.7200004e-01  	-5.9371812e-14  	-7.2513707e-13  	+1.9831118e-13  	-3.3416320e-13  	-8.0423895e-13  	-1.5629921e-12  
	-3.7300003e-01  	-3.8412399e-14  	-6.3902697e-13  	-1.5541585e-12  	-9.6323904e-13  	-1.0744203e-12  	+6.6354404e-13  
	-3.7400001e-01  	+5.6708232e-14  	-4.8568007e-13  	-1.0501919e-12  	+2.0481321e-12  	-3.9515551e-13  	-6.0312452e-14  
	-3.7500006e-01  	-5.6922436e-13  	-2.2771303e-13  	+1.6705132e-13  	+2.2650185e-12  	-4.4454354e-13  	-5.2759891e-13  
	-3.7600005e-01  	-5.1172917e-13  	-3.0895696e-13  	+3.2862181e-13  	-8.7697990e-14  	-1.9065104e-13  	-6.2040520e-13  
	-3.7700003e-01  	-1.6156118e-13  	-3.9348844e-13  	+3.2028183e-14  	+1.5846174e-12  	-2.4405773e-13  	-4.5540741e-13  
	-3.7800002e-01  	-3.2634941e-13  	-3.4808647e-13  	-7.4142590e-14  	+7.8038314e-13  	-7.2608233e-13  	-4.7006176e-13  
	-3.7900007e-01  	-1.3652257e-13  	-2.2060237e-13  	-3.1958333e-14  	+9.8822177e-13  	-7.4896963e-13  	-3.6089214e-13  
	-3.8000005e-01  	+3.0721538e-13  	+4.2033383e-13  	-1.4938414e-14  	+8.7333379e-13  	-3.4995842e-13  	-3.7567689e-13  
	-3.8100004e-01  	+3.2069161e-13  	+1.2359582e-13  	-1.4144788e-12  	+6.7917628e-13  	-7.3015690e-14  	-2.6559923e-13  
	-3.8200003e-01  	+8.4057452e-13  	-1.2483448e-13  	+6.6474544e-13  	+1.5577720e-12  	+1.1752360e-13  	-5.1822977e-13  
	-3.8300002e-01  	+8.1664417e-13  	+3.4662895e-13  	+1.7446931e-12  	+2.4318509e-12  	-1.1846423e-14  	-5.1833223e-13  
	-3.8400006e-01  	-5.0151720e-15  	+9.8794697e-14  	+1.2130895e-12  	+1.1707470e-12  	-3.3770222e-13  	-4.0340238e-13  
	-3.8500005e-01  	+6.7993999e-13  	+5.0868375e-13  	+1.1507188e-12  	+2.3194962e-12  	-1.0654796e-13  	-3.3272896e-13  
	-3.8600004e-01  	+6.2109438e-13  	+4.7466718e-13  	+1.1006649e-12  	+2.1851017e-12  	+1.0233838e-13  	-1.2945384e-14  
	-3.8700002e-01  	+7.4967739e-13  	+2.5307293e-13  	+1.6205386e-12  	+2.4741329e-12  	+2.7385074e-13  	+7.1290413e-13  
	-3.8800007e-01  	+7.4078796e-13  	+7.4933283e-13  	+7.0535575e-13  	+2.8005335e-13  	+1.8905847e-15  	+4.1630585e-13  
	-3.8900006e-01  	+2.0893662e-12  	+1.7229467e-14  	+2.0939390e-13  	+1.8070638e-12  	+1.2882520e-13  	+2.3663976e-13  
	-3.9000005e-01  	+1.3703574e-12  	-1.8231105e-13  	-7.6806169e-14  	+4.2670268e-12  	-3.3921097e-13  	-3.7797261e-13  
	-3.9100003e-01  	+1.9912095e-12  	+2.1815766e-13  	+9.8379323e-13  	+4.1282412e-12  	-2.0245090e-13  	+2.0017847e-13  
	-3.9200002e-01  	+1.7113239e-12  	+1.8314458e-13  	+9.7304584e-14  	+4.6617306e-12  	-1.2170058e-13  	+6.5832398e-13  
	-3.9300007e-01  	+1.9097887e-12  	+4.1407998e-13  	+4.2024069e-13  	+3.6290521e-12  	+1.1818949e-13  	+4.7274863e-13  
	-3.9400005e-01  	+1.7139921e-12  	+3.2927841e-13  	+3.6899932e-13  	+4.7840785e-12  	+2.0834151e-13  	+4.1122548e-14  
	-3.9500004e-01  	+1.1560321e-12  	+3.1893140e-13  	+1.0545459e-12  	+3.9662327e-12  	+7.2841998e-13  	+2.6605091e-13  
	-3.9600003e-01  	+1.4535058e-12  	+6.3473825e-13  	+6.3345770e-13  	+2.6701159e-12  	+3.9687380e-13  	+2.9761810e-13  
	-3.9700001e-01  	+1.7484743e-12  	+2.1127518e-13  	+1.3042567e-12  	+8.0647414e-13  	+1.1622906e-13  	+1.7674081e-12  
	-3.9800006e-01  	+2.1365145e-12  	+2.2640452e-14  	+2.7401699e-12  	+1.7086649e-12  	+2.2350810e-13  	+1.9139516e-12  
	-3.9900005e-01  	+2.2085476e-12  	+7.0111359e-13  	+1.6564550e-12  	+2.7500838e-12  	+1.7330516e-13  	+1.4509494e-12  
	-4.0000004e-01  	+2.3910123e-12  	+3.8143712e-13  	+1.6333815e-12  	+1.5167007e-12  	+8.8558533e-13  	+5.7038386e-13  
	-4.0100002e-01  	+2.1344376e-12  	+1.3357028e-12  	+2.5197492e-12  	+1.1796458e-12  	+4.7957059e-13  	+4.1565858e-13  
	-4.0200007e-01  	+2.1717838e-12  	+9.1779980e-13  	+1.5363749e-12  	+3.1889788e-12  	+7.0685054e-13  	+3.1691045e-13  
	-4.0300006e-01  	+2.1673691e-12  	+8.5552686e-13  	+2.8619542e-12  	+3.8233817e-12  	+3.4486408e-13  	+1.4384557e-12  
	-4.0400004e-01  	+2.6212214e-12  	+1.1971174e-12  	+3.4756074e-12  	+1.4203414e-12  	+7.9898165e-14  	+5.6199262e-13  
	-4.0500003e-01  	+2.1321001e-12  	+8.5986220e-13  	+1.4357269e-12  	+1.9370065e-12  	+8.2947776e-13  	+6.4479189e-13  
	-4.0600002e-01  	+1.8709385e-12  	+1.3656774e-12  	+3.7423615e-12  	+2.9703696e-12  	+7.0995651e-13  	-9.9367461e-14  
	-4.0700006e-01  	+2.1854042e-12  	+1.4168071e-12  	+2.3039756e-12  	+2.6503019e-12  	+4.0119047e-13  	-1.4244113e-13  
	-4.0800005e-01  	+2.4778023e-12  	+1.3318145e-12  	+3.9974322e-12  	+1.5387777e-12  	+4.5043415e-13  	+3.3913180e-13  
	-4.0900004e-01  	+2.5065523e-12  	+1.9216211e-12  	+3.3987359e-12  	+1.3762013e-12  	+6.9354662e-13  	+5.0826465e-13  
	-4.1000003e-01  	+2.8142566e-12  	+1.4703674e-12  	+5.6305247e-12  	+1.3075769e-12  	+1.2829387e-12  	+2.4522189e-13  
	-4.1100007e-01  	+2.4523959e-12  	+1.7782254e-12  	+4.8309750e-12  	+2.3637060e-12  	+1.3797311e-12  	+4.6890226e-13  
	-4.1200006e-01  	+2.3841951e-12  	+1.9578636e-12  	+3.0198832e-12  	+3.0087120e-12  	+3.5883859e-12  	+5.5624174e-13  
	-4.1300005e-01  	+3.0376994e-12  	+2.0744372e-12  	+4.5135293e-12  	+4.4912936e-12  	+2.1008494e-12  	+4.4056680e-13  
	-4.1400003e-01  	+2.9506534e-12  	+1.8867757e-12  	+5.5797303e-12  	+3.7037999e-12  	+2.4236971e-12  	+1.4620507e-12  
	-4.1500002e-01  	+2.6212587e-12  	+1.7047348e-12  	+6.7596462e-12  	+4.8161670e-12  	+1.5712297e-12  	+5.7548286e-13  
	-4.1600007e-01  	+2.1917186e-12  	+1.7521903e-12  	+5.7808775e-12  	+4.7412699e-12  	+9.8854768e-13  	+9.6177211e-13  
	-4.1700006e-01  	+2.1935767e-12  	+1.4372543e-12  	+5.3894380e-12  	+7.9610242e-12  	+2.1042116e-12  	+2.2800639e-12  
	-4.1800004e-01  	+2.6793452e-12  	+2.6573427e-12  	+7.2013541e-12  	+8.7471488e-12  	+3.4089806e-12  	+1.2592832e-12  
	-4.1900003e-01  	+2.3087999e-12  	+2.1177112e-12  	+6.1058996e-12  	+5.4488749e-12  	+2.1538697e-12  	+1.5467173e-12  
	-4.2000002e-01  	+2.2325106e-12  	+2.9033703e-12  	+5.5746267e-12  	+5.3210509e-12  	+3.0326052e-12  	+5.4103320e-13  
	-4.2100006e-01  	+2.9361899e-12  	+2.6981579e-12  	+4.1323806e-12  	+5.3510347e-12  	+2.3202319e-12  	+1.7814757e-12  
	-4.2200005e-01  	+2.8449576e-12  	+2.6262644e-12  	+4.1703646e-12  	+5.3280965e-12  	+2.7441419e-12  	+9.5967201e-13  
	-4.2300004e-01  	+2.3687118e-12  	+2.0651425e-12  	+8.6017747e-12  	+5.8147775e-12  	+2.4917442e-12  	+5.3163615e-13  
	-4.2400002e-01  	+2.3454474e-12  	+2.6774266e-12  	+5.3829701e-12  	+5.5315067e-12  	+2.2789602e-12  	+5.6429302e-13  
	-4.2500007e-01  	+2.3776664e-12  	+1.7104158e-12  	+4.7301408e-12  	+5.6680103e-12  	+2.1528638e-12  	+4.6278817e-13  
	-4.2600006e-01  	+2.1776604e-12  	+2.3139082e-12  	+5.7061248e-12  	+7.4883268e-12  	+6.8908556e-13  	+4.8110729e-13  
	-4.2700005e-01  	+3.1606621e-12  	+2.4671899e-12  	+3.7807739e-12  	+6.2727414e-12  	+4.3443265e-12  	+8.7557359e-13  
	-4.2800003e-01  	+3.2041221e-12  	+3.2532447e-12  	+4.7276310e-12  	+8.1242244e-12  	+4.4576825e-12  	+5.7821163e-13  
	-4.2900002e-01  	+2.9295403e-12  	+2.5216444e-12  	+4.8732103e-12  	+7.3148172e-12  	+6.0014194e-12  	+8.8796949e-13  
	-4.3000007e-01  	+3.4296606e-12  	+2.5299472e-12  	+5.5510132e-12  	+9.8848898e-12  	+4.3275626e-12  	+7.3196364e-13  
	-4.3100005e-01  	+3.0410709e-12  	+2.8886552e-12  	+6.3996529e-12  	+8.9703496e-12  	+2.6192796e-12  	+1.0040961e-12  
	-4.3200004e-01  	+3.3082207e-12  	+2.1767150e-12  	+6.6186535e-12  	+9.4433636e-12  	+5.1853292e-12  	+7.0333014e-13  
	-4.3300003e-01  	+2.6737293e-12  	+2.8849859e-12  	+7.1015117e-12  	+1.1492651e-11  	+3.8024505e-12  	+1.5884499e-12  
	-4.3400002e-01  	+2.8805203e-12  	+2.4198462e-12  	+7.6585214e-12  	+9.5457912e-12  	+5.0930540e-12  	+1.2503937e-12  
	-4.3500006e-01  	+3.0010100e-12  	+2.6476430e-12  	+7.5296965e-12  	+8.1110049e-12  	+3.7019793e-12  	+1.4273822e-12  
	-4.3600005e-01  	+3.4245616e-12  	+2.4163165e-12  	+5.3174002e-12  	+4.3280609e-12  	+1.6108574e-12  	+8.7441409e-13  
	-4.3700004e-01  	+3.3634341e-12  	+3.2635266e-12  	+5.0161082e-12  	+6.4704427e-12  	+3.7567783e-12  	+1.9389577e-12  
	-4.3800002e-01  	+3.5024063e-12  	+3.7566434e-12  	+1.2273081e-11  	+6.7443074e-12  	+3.3761793e-12  	+1.6111089e-12  
	-4.3900007e-01  	+2.5964155e-12  	+3.0731036e-12  	+1.2017959e-11  	+6.3697853e-12  	+3.6781515e-12  	+2.8435932e-12  
	-4.4000006e-01  	+3.7104543e-12  	+3.5799573e-12  	+1.3143411e-11  	+7.2841854e-12  	+6.4956907e-12  	+1.5065260e-12  
	-4.4100004e-01  	+3.5267091e-12  	+3.9204022e-12  	+1.0882243e-11  	+7.1993236e-12  	+2.9961066e-12  	+2.3507001e-12  
	-4.4200003e-01  	+4.1499360e-12  	+3.3572921e-12  	+1.1899122e-11  	+7.1179399e-12  	+4.9553859e-12  	+1.6519753e-12  
	-4.4300002e-01  	+3.4953188e-12  	+4.4456405e-12  	+1.1910265e-11  	+7.1089762e-12  	+3.7480331e-12  	+1.3532304e-12  
	-4.4400007e-01  	+4.2602046e-12  	+4.0816747e-12  	+1.1861533e-11  	+4.9853559e-12  	+4.9061376e-12  	+1.4827912e-12  
	-4.4500005e-01  	+3.9916625e-12  	+3.9576133e-12  	+1.0253591e-11  	+5.6625997e-12  	+3.3466704e-12  	+2.2975309e-12  
	-4.4600004e-01  	+4.8260857e-12  	+4.1842458e-12  	+5.0087178e-12  	+5.9539266e-12  	+3.1515582e-12  	+1.9704876e-12  
	-4.4700003e-01  	+4.1014466e-12  	+3.8349489e-12  	+3.8143295e-12  	+4.5358856e-12  	+6.1005771e-12  	+4.7390581e-12  
	-4.4800007e-01  	+4.0393930e-12  	+4.2328563e-12  	+6.1869247e-12  	+6.7162096e-12  	+6.2141616e-12  	+3.0318274e-12  
	-4.4900006e-01  	+4.5249889e-12  	+4.9045264e-12  	+4.6212643e-12  	+5.4631148e-12  	+6.2150090e-12  	+2.6498409e-12  
	-4.5000005e-01  	+4.3366942e-12  	+5.1442349e-12  	+5.0088484e-12  	+6.9473637e-12  	+4.7671749e-12  	+3.7090760e-12  
	-4.5100003e-01  	+4.6945828e-12  	+4.7985604e-12  	+6.1740773e-12  	+5.8845524e-12  	+5.0943251e-12  	+3.7767645e-12  
	-4.5200002e-01  	+4.2498019e-12  	+3.9999093e-12  	+5.6470653e-12  	+5.9193882e-12  	+6.0755342e-12  	+3.3505913e-12  
	-4.5300007e-01  	+4.1304390e-12  	+5.3401758e-12  	+9.6479430e-12  	+4.8104489e-12  	+7.0243004e-12  	+5.0173468e-12  
	-4.5400006e-01  	+3.9270939e-12  	+4.7067645e-12  	+8.5894208e-12  	+5.0711072e-12  	+6.1013083e-12  	+3.7193391e-12  
	-4.5500004e-01  	+4.9476092e-12  	+5.2389547e-12  	+9.6912261e-12  	+5.6011181e-12  	+6.4266799e-12  	+5.0169088e-12  
	-4.5600003e-01  	+5.1364022e-12  	+5.1215802e-12  	+7.5353820e-12  	+7.7554820e-12  	+6.2356890e-12  	+3.7886434e-12  
	-4.5700002e-01  	+4.7643018e-12  	+4.7238775e-12  	+9.6795844e-12  	+7.1689065e-12  	+6.0153427e-12  	+4.1902718e-12  
	-4.5800006e-01  	+4.1098101e-12  	+4.9545754e-12  	+1.0610632e-11  	+5.7047327e-12  	+4.6270804e-12  	+4.7121664e-12  
	-4.5900005e-01  	+4.3958192e-12  	+5.1170400e-12  	+1.1380585e-11  	+6.4896465e-12  	+8.2920303e-12  	+3.7134766e-12  
	-4.6000004e-01  	+6.0899137e-12  	+4.9203402e-12  	+1.1696485e-11  	+8.3406780e-12  	+1.0220269e-11  	+3.9856972e-12  
	-4.6100003e-01  	+5.8323702e-12  	+5.7453430e-12  	+1.1642929e-11  	+8.5122274e-12  	+9.9234891e-12  	+3.7286428e-12  
	-4.6200007e-01  	+5.3162921e-12  	+5.1807985e-12  	+1.0208515e-11  	+7.1703268e-12  	+1.0450701e-11  	+2.7901167e-12  
	-4.6300006e-01  	+5.2205146e-12  	+6.1076786e-12  	+1.2592589e-11  	+8.6287644e-12  	+5.9904252e-12  	+2.2532744e-12  
	-4.6400005e-01  	+5.2831693e-12  	+6.5462293e-12  	+9.5634629e-12  	+8.0388222e-12  	+8.7625723e-12  	+2.3558969e-12  
	-4.6500003e-01  	+6.4474160e-12  	+5.4702627e-12  	+8.0172900e-12  	+7.6516900e-12  	+8.2003042e-12  	+1.9794888e-12  
	-4.6600002e-01  	+5.4831942e-12  	+6.0830360e-12  	+7.2949476e-12  	+8.7271865e-12  	+7.1786717e-12  	+2.1341583e-12  
	-4.6700007e-01  	+5.3740758e-12  	+6.2110742e-12  	+8.7463856e-12  	+9.3325972e-12  	+4.9539422e-12  	+2.9389514e-12  
	-4.6800005e-01  	+6.2692213e-12  	+6.2002196e-12  	+9.9683369e-12  	+7.6763283e-12  	+1.0142978e-11  	+4.0663219e-12  
	-4.6900004e-01  	+6.5857033e-12  	+6.1120696e-12  	+7.9579373e-12  	+9.8628926e-12  	+7.1537307e-12  	+6.1266634e-12  
	-4.7000003e-01  	+6.7832090e-12  	+5.8494182e-12  	+9.4132688e-12  	+8.8041414e-12  	+6.6903141e-12  	+4.6410271e-12  
	-4.7100008e-01  	+6.6970986e-12  	+6.4452879e-12  	+9.8847970e-12  	+9.7133543e-12  	+5.3541407e-12  	+6.1140676e-12  
	-4.7200006e-01  	+6.4776977e-12  	+6.2477961e-12  	+9.0746863e-12  	+9.4043419e-12  	+3.8887886e-12  	+6.2547623e-12  
	-4.7300005e-01  	+6.9073588e-12  	+5.7128677e-12  	+7.9360095e-12  	+9.7733219e-12  	+5.2365057e-12  	+8.1533192e-12  
	-4.7400004e-01  	+7.1707601e-12  	+5.7906843e-12  	+7.9492480e-12  	+1.0891663e-11  	+7.6135617e-12  	+5.8442539e-12  
	-4.7500002e-01  	+7.2908632e-12  	+6.8386178e-12  	+7.2090372e-12  	+1.0424433e-11  	+4.6963804e-12  	+4.7547556e-12  
	-4.7600007e-01  	+6.8937521e-12  	+6.4947175e-12  	+9.6437936e-12  	+8.1362018e-12  	+5.8565102e-12  	+5.3017586e-12  
	-4.7700006e-01  	+7.4622548e-12  	+8.1962995e-12  	+9.8604657e-12  	+8.9058509e-12  	+4.3107427e-12  	+6.4407845e-12  
	-4.7800004e-01  	+7.4392046e-12  	+5.5387708e-12  	+1.0521379e-11  	+6.7662169e-12  	+4.3808065e-12  	+6.7565684e-12  
	-4.7900003e-01  	+7.0252688e-12  	+6.8700731e-12  	+1.1448105e-11  	+9.7697692e-12  	+7.3660774e-12  	+2.9652426e-12  
	-4.8000002e-01  	+7.9941843e-12  	+7.3409404e-12  	+9.7975647e-12  	+8.9776095e-12  	+5.6221429e-12  	+4.2790454e-12  
	-4.8100007e-01  	+7.7558585e-12  	+7.1477702e-12  	+1.1676443e-11  	+7.6688690e-12  	+4.2423699e-12  	+6.3190377e-12  
	-4.8200005e-01  	+7.3610666e-12  	+7.7809816e-12  	+1.0544560e-11  	+9.5436489e-12  	+3.5224109e-12  	+4.6637095e-12  
	-4.8300004e-01  	+8.0076700e-12  	+6.5126736e-12  	+1.2624762e-11  	+9.3413194e-12  	+2.3786537e-12  	+6.2422593e-12  
	-4.8400003e-01  	+7.0244262e-12  	+6.7018903e-12  	+1.1083581e-11  	+8.7745670e-12  	+5.4308910e-12  	+4.9720098e-12  
	-4.8500007e-01  	+8.4388538e-12  	+7.9293360e-12  	+9.8247781e-12  	+1.1680243e-11  	+5.3164968e-12  	+4.8240227e-12  
	-4.8600006e-01  	+8.0318001e-12  	+8.1273634e-12  	+1.6422802e-11  	+1.0981937e-11  	+4.5609380e-12  	+5.1648447e-12  
	-4.8700005e-01  	+8.2867827e-12  	+8.4754729e-12  	+1.5274533e-11  	+8.8152151e-12  	+4.6669552e-12  	+3.4085521e-12  
	-4.8800004e-01  	+9.3559778e-12  	+8.6672926e-12  	+1.2447070e-11  	+1.0012747e-11  	+4.5866800e-12  	+4.2590172e-12  
	-4.8900002e-01  	+8.0685458e-12  	+7.5774595e-12  	+1.3477159e-11  	+1.0825004e-11  	+4.8748588e-12  	+3.9797601e-12  
	-4.9000007e-01  	+9.1825193e-12  	+8.0298164e-12  	+1.4970507e-11  	+1.1333050e-11  	+6.2369090e-12  	+3.1403825e-12  
	-4.9100006e-01  	+8.1413843e-12  	+9.5102936e-12  	+1.7089280e-11  	+9.2496488e-12  	+3.6019972e-12  	+3.2573054e-12  
	-4.9200004e-01  	+8.3787083e-12  	+8.9492606e-12  	+1.6381800e-11  	+1.2032157e-11  	+6.4972788e-12  	+3.3474759e-12  
	-4.9300003e-01  	+9.0982161e-12  	+8.2924544e-12  	+1.7390792e-11  	+9.5975259e-12  	+4.9436093e-12  	+4.2931036e-12  
	-4.9400002e-01  	+9.7622396e-12  	+7.8593564e-12  	+1.5476918e-11  	+1.1698897e-11  	+4.2739137e-12  	+3.9159878e-12  
	-4.9500006e-01  	+9.9448956e-12  	+8.2138506e-12  	+1.7072666e-11  	+1.2895390e-11  	+5.3723575e-12  	+6.5069274e-12  
	-4.9600005e-01  	+9.5353603e-12  	+1.0212264e-11  	+1.4839610e-11  	+1.1751046e-11  	+3.3831876e-12  	+7.8264435e-12  
	-4.9700004e-01  	+9.6570651e-12  	+9.9977101e-12  	+1.6658520e-11  	+9.8446615e-12  	+3.8505670e-12  	+8.5723590e-12  
